elicitationID,MediaID,Classification,Region,sub_region,reef_name,lng,lat,year
178568,21452,Algae,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
178568,21452,Hard Coral,Australia ,Cairns/Cooktown Management Area,Day Reef,145.5365643,-14.47295568,2012
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Other,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Other,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Unknown,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
158768,13844,Algae,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Unknown,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Sand,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154282,63960,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Soft Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Other,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154279,37660,Unknown,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Algae,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Other,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Other,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
160055,768,Hard Coral,Australia ,Far Northern Management Area,Wilson Reef,144.4109441,-13.93835894,2014
158768,13844,Algae,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Algae,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Other,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158768,13844,Hard Coral,Australia ,Townsville/Whitsunday Management Area,Myrmidon Reef,147.3827392,-18.25620596,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Hard Coral,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Algae,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
158767,7112,Other,Australia ,Townsville/Whitsunday Management Area,Knife Reef,147.580978,-18.577898,2012
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Other,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154294,47598,Sand,Australia ,Mackay/Capricorn Management Area,RF Research Beach,151.9104949,-23.44368788,2013
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Soft Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154282,63960,Sand,Australia ,Mackay/Capricorn Management Area,RF Blue Pools,151.9202689,-23.43699351,2016
154279,37660,Other,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Unknown,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Other,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Other,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154279,37660,Hard Coral,Australia ,Cairns/Cooktown Management Area,St. Crispin Reef,145.8126644,-16.13502806,2012
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Other,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
154272,55867,Sand,Australia ,Mackay/Capricorn Management Area,Libby's Lair,151.9338809,-23.43431363,2009
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13074,25969,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 5,145.788659,-15.340967,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Other,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13065,13657,Hard Coral,Australia ,Far Northern Management Area,Tijou Reef,143.9576967,-13.05052121,2014
13044,34548,Algae,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Algae,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Other,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Other,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223867,56,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223868,61,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223869,66,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Unknown,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223869,66,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700142,-14.921941,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223870,71,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700199,-14.921836,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223871,76,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700212,-14.921818,2012
223872,81,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700221,-14.921806,2012
13044,34548,Other,Australia ,Mackay/Capricorn Management Area,RF Plate Ledge,151.9176178,-23.43483944,2012
13040,44189,Unknown,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Other,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
13040,44189,Hard Coral,Australia ,Mackay/Capricorn Management Area,RF West,151.9116847,-23.44015796,2015
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Algae,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Other,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199444,21129,Other,Australia ,Townsville/Whitsunday Management Area,Davies Reef,147.64318,-18.844862,2012
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Hard Coral,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
199445,57099,Algae,Australia ,Mackay/Capricorn Management Area,Heron Bommie,151.9039967,-23.44111501,2010
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223866,52,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700125,-14.921983000000001,2012
223867,56,Soft Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223867,56,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.70013,-14.921962,2012
223868,61,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Other,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
223868,61,Hard Coral,Australia ,Cairns/Cooktown Management Area,Ribbon Reef 10,145.700138,-14.921944,2012
